"110432","Laboratoire de Math?matiques Informatique et Applications"
"110432","LAMIA"
"110922","Saarland University [Saarbr?cke]"
"94495","ICIS"
"94495","Institute for Computing and Information Sciences [Nijmegen]"
"367783","Indian Institute of Science"
"119225","Department of Electrical Communication Engineering [Bangalore]"
"119225","ECE"
"772","RDP"
"772","Reproduction et d?veloppement des plantes"
"61197","Bielefeld University"
"93707","Institut de Recherche Math?matique Avanc?e"
"93707","IRMA"
"301111","National University of Singapore"
"301111","NUS"
"129646","Mechanical Engineering Department"
"300712","Universidad Polit?cnica de Madrid"
"19859","Grupo de Tratamiento de Imagenes"
"19859","GTI"
"19855","EPTRON SA"
"97350","Department of Cybernetics [Prague]"
"107183","Department of Engineering [Cambridge]"
"301707","Ecole Nationale de la Statistique et de l'Analyse Economique"
"92774","Ecole Nationale de la Statistique et de l'Analyse Economique"
"92774","ENSAE"
"300839","ENST"
"148819","Laboratoire de Statistiques et Probabilit?s"
"26911","Austalian National University"
"135074","IAKS"
"135074","Institut f?r Algorithmen und Kognitive Systeme"
"96294","Facultat d'Inform?tica de Barcelona"
"96294","FIB"
"300314","UBO"
"300314","Universit? de Bretagne Occidentale"
"145352","Institut Rh?ne-Alpin des syst?mes complexes"
"145352","IXXI"
"363019","University at Albany [Sate University of New York]"
"15502","CS"
"15502","Department of Computer Science [Albany]"
"135655","Brown Engineering"
"135655","School of Engineering"
"102986","HUJ"
"102986","The Hebrew University of Jerusalem"
"82193","Institute of Computer Science"
"152765","College of Engineering Systems [Tsukuba]"
"152765","ESYS"
"242003","Orange Labs [Grenoble]"
"47869","ePrep"
"154442","Centre de Recherche sur l'Instrumentation, la Formation et l'Apprentissag"
"154442","CRIFA"
"49944","IFRES - LABSET"
"49944","Institut de Formation et de Recherche en Enseignement Sup?rieur"
"103426","EM LYON Business School"
"46517","Center for Machine Perception"
"301883","MAERSK"
"152776","Odense Steel Shipyard"
"152776","Oss"
"238519","Department of mathematics and computing science [Eindhoven]"
"93013","CHU Grenoble"
"157379","Laboratoire Interuniversitaire de Psychologie"
"157379","LIP-PC2S"
"300042","INRP"
"85588","Facultad de Ingenieria [Buenos Aires]"
"85588","LFD"
"300666","University of Southampton [Southampton]"
"155590","Fluid Structure Interactions Research Group"
"22529","Computer Science Department [UC Santa Cruz]"
"22529","CS"
"54666","Faculty of Electrical Engineering and Computing [Zagreb]"
"54666","FER"
"104547","Applied Mathematics Group"
"150886","State Key Lab of ISN"
"150886","State Key Laboratory of Integrated Service Networks"
"26904","Aston University [Birmingham]"
"150417","Aston Business School"
"25643","TIM3"
"58595","Laboratoire R?gional des Ponts et Chauss?es de Clermont-Ferrand"
"58595","LR Clermont-Ferrand"
"58844","Laboratory on Foundations and Tools for Software Engineering"
"58844","LAFHIS"
"31350","University of Utah"
"34624","Lawrence Livermore National Laboratory"
"34624","LLNL"
"303005","Universit? Paris-Est"
"303005","UPE"
"51621","Centre d'Enseignement et de Recherche en Math?matiques et Calcul Scientifique"
"51621","CERMICS"
"160048","Modulowatt ing?nierie"
"162365","Department of Radiology [Boston]"
"300463","ENSMA"
"958","Laboratoire d'Etudes A?rodynamiques"
"958","LEA"
"421532","Eurecom [Sophia Antipolis]"
"169084","Espri Concept"
"2568","ESRF"
"2568","European Synchrotron Radiation Facility"
"722","Centre de recherche cerveau et cognition"
"722","CERCO"
"168631","Thales Services"
"300113","CHU Nice"
"101479","Centre M?moire de Ressources et de Recherche"
"101479","CMRR"
"168629","CobTek"
"168629","Cognition Behaviour Technology"
"36850","Departamento de Informatica [Valpara?so, Chile]"
"160014","Concurrency Research Group"
"160014","CoRG"
"302060","University of Sfax"
"136703","Institut Sup?rieur d'Informatique et de Multim?dia de Sfax"
"136703","ISIMS"
"153625","IMADA"
"153625","Institut for Matematik og Datalogi"
"153201","Lehrstuhl II f?r Mathematik"
"25215","DOSIsoft"
"32","Laboratoire Paul Painlev?"
"32","LPP"
"82545","Division of Mathematical Sciences [Singapore]"
"10766","Department of Computer Science [Amsterdam]"
"301337","New York University School of Medicine"
"87899","New York University School of Medicine"
"87899","NYU"
"100971","National Institutes of Health [Bethesda]"
"100971","NIH"
"87723","Computer Science Department - Carnegie Mellon University"
"46696","Department of Computer Science - University of Pittsburgh"
"10768","Intel Research Laboratory"
"367121","Technicolor"
"118587","Technicolor R & I [Cesson S?vign?]"
"301683","Ericsson [Stockholm]"
"174861","Ericsson Inc [Canada]"
"300385","?cole Sup?rieure d'Ing?nieurs en ?lectronique et ?lectrotechnique"
"31789","ESIEE"
"31789","Laboratoire IAAI"
"344044","Institut Henri Fayol"
"174087","D?partement Informatique pour les Syst?mes Coop?ratifs Ouverts et D?centralis?s"
"174087","ISCOD-ENSMSE"
"301708","UR LSTI"
"98237","Equipe : Informatique pour les Syst?mes Coop?ratifs, Ouverts D?centralis?s"
"98237","ISCOD-ENSMSE"
"49638","LIG Laboratoire d'Informatique de Grenoble"
"49638","MAGMA"
"812","Th?MA"
"812","Th?oriser et mod?liser pour am?nager"
"300022","IFREMER"
"300022","Institut Fran?ais de Recherche pour l'Exploitation de la Mer"
"95504","R?seau National des Syst?mes Complexes"
"95504","RNSC"
"123901","UFCG"
"123901","Universit? F?d?rale de Campina Grande [Br?sil]"
"134653","Institute of Computer Engineering"
"134653","TUD"
"117468","Technicolor [Cesson S?vign?]"
"154150","INL"
"154150","Institut des Nanotechnologies de Lyon - Site de l'INSA"
"301755","MIA"
"131741","MIA Software [Nantes]"
"367472","UFPR"
"367472","Universidade Federal do Paran?"
"158836","Departamento de Informatica [Br?sil]"
"38357","IBM - Paris [Bois-Colombes]"
"84124","Universit? degli Studi di Verona"
"104762","Dipartimento di Informatica [Verona]"
"176037","DIEETCAM"
"176037","Dipartimento di Ingegneria Elettrica, Elettronica e delle Telecomunicazioni, di tecnologie Chimiche, Automatica e modelli Matematici"
"119036","Saint Petersburg State University"
"119111","University of Bergamo"
"93178","DEI"
"93178","Dipartimento di Ingegneria de l'Informazione [Padova]"
"84392","The Rachel and Selim Benin School of Computer Science and Engineering"
"176065","Service Infrastructure Research Domain"
"176065","SIRD"
"82432","Department of Computer Science [Amherst]"
"267204","Fordham University [New York]"
"118589","Computer & Information Sciences Department, Fordham University"
"176036","Dipartimento di Ingegneria Elettrica [Palermo]"
"176036","TTILAB"
"233961","Shanghai Jiao Tong University [Shanghai]"
"23662","Poznan Supercomputing and Networking Center"
"23662","PSNC"
"7191","GE Healthcare"
"7191","General Electric Medical Systems [Buc]"
"48620","DEEE"
"48620","Department of Electrical and Electronic Engineering [London]"
"153400","Obeo [Carquefou]"
"58436","Chaire Radio Flexible"
"58436","Chaire Radio Flexible Alcatel-Lucent/Sup?lec"
"74348","University of Paderborn"
"27546","Department of Mathematics [Tallahassee, FL]"
"27546","FSU Mathematics"
"152605","Department of Statistics and Actuarial Science [University of Hong Kong]"
"152605","DSAS"
"175933","Digital Barriers [France]"
"99824","Computing Laboratory"
"99824","OUCL"
"251112","Institute IMDEA Networks [Madrid]"
"301014","University of Thessaly"
"62864","University of Thessaly [Volos]"
"365112","Tata Institute of Fundamental Research [Bombay]"
"365112","TIFR"
"28806","School of Technology and Computer Science [Mumbai]"
"110803","National Taiwan University [Taiwan]"
"110803","NTU"
"178389","Department of Engineering Science and Ocean Engineering"
"178390","Taida Institute of Mathematical Science"
"178390","TIMS"
"74654","IDIAP Research Institute"
"100625","Ecole de Traduction et d'Interpr?tation"
"100625","ETI/TIM/ISSCO"
"123821","Universit? Paris-Sorbonne"
"123821","UP4"
"179257","Institut des Sciences Humaines Appliqu?es"
"179257","ISHA"
"300534","ENSITM"
"1651","Laboratoire de Physique et M?canique Textiles"
"1651","LPMT"
"179081","3D Ouest"
"74948","CS"
"74948","Department of Computer Science [Leuven]"
"74131","Centre de Recherche en Informatique de Paris 1"
"74131","CRI"
"51187","Pontificia Universidad Javeriana"
"182484","Biomedical Engineering Department"
"189574","Technical University of Cluj-Napoca"
"266797","IMRB"
"266797","Institut Mondor de Recherche Biom?dicale"
"178862","FUN"
"178862","Self-organizing Future Ubiquitous Network"
"127430","Sony Corporation"
"44260","DLR"
"44260","German Aerospace Center"
"92878","CONICET"
"92878","Consejo Nacional de Investigaciones Cient?ficas y T?cnicas"
"131165","INDUCT Recherche et D?veloppement"
"300481","ENTP"
"1386","D?partement g?nie civil et batiment"
"1386","DGCB"
"452406","Institute for Infocomm Research - I?R [Singapore]"
"301895","A*STAR"
"301448","MATHEMATIQUES, SCIENCES ET TECHNOLOGIES DE L'INFORMATION ET DE LA COMMUNICATION (UJF)"
"300714","University of Troms?"
"82823","Department of Mathematics"
"82823","Narvik Institute of Technology"
"40726","UNICAM"
"40726","Universit? di Camerino"
"153997","PetalsLink"
"138782","City University London"
"182193","NME"
"182193","No Magic Europe"
"180171","Virtual Trip Group"
"180171","VTRIP"
"7119","Universidade de S?o Paulo [S?o Paulo]"
"7119","USP"
"144495","Department of Computer Science"
"144495","IME-USP"
"121304","Alcatel-Thal?s III-V lab"
"121304","III-V Lab"
"301762","Greek Ministry of Education"
"133133","Informatics & Telematics Insitute [Thessaloniki]"
"133133","ITT"
"60866","Technical University of Crete [Chania]"
"23071","Department of Electronic and Computer Engineering [Crete]"
"23071","E.C.E"
"93589","University of Toronto"
"94146","Department of Mathematical Sciences [Cincinnati]"
"1959","IFUFRJ"
"1959","Instituto de Fisica, UFRJ"
"82300","UCLA Vision Lab"
"91775","Dipartimento di Matematica Pura e Applicata"
"301080","Texas A&M University - College Station"
"185693","Department of Computer Science and Engineering [Tamu]"
"185693","Parasol Laboratory"
"300074","Hospices Civils de Lyon"
"139739","Centre de recherche en applications et traitement de l'image pour la sant?"
"139739","CREATIS"
"302150","Wind Telecomunicazioni SpA"
"182217","WIND"
"182216","M L S [Thessalonique]"
"300893","Politecnico di Bari"
"124341","DEE"
"124341","Dipartimento di Elettrotecnica ed Elettronica [Bari]"
"131284","?cole Nationale d'Ing?nieurs de Brest"
"131284","ENIB"
"33917","Centre Europ?en de R?alit? Virtuelle"
"33917","CERV"
"301846","ENSTA Bretagne"
"301521","IBNM"
"301521","Institut Brestois du Num?rique et des Math?matiques"
"13003","Laboratoire d'Informatique des Syst?mes Complexes"
"13003","LISYC"
"302099","COM DEV Europe Ltd."
"188037","CDE"
"188037","COM DEV Europe"
"300815","The Hong Kong University of Science & Technology"
"18980","VISGRAPH"
"18980","Vision and Graphics Laboratory"
"33993","DALEMBERT"
"33993","Institut Jean Le Rond d'Alembert"
"85559","University of Southern California [Los Angeles]"
"85559","USC"
"121612","Department of Information Technology and Mathematical Methods"
"360464","Aalto University [Helsinki]"
"161997","Department of Information and Computer Science"
"167508","Department of Computer Science"
"182201","IBV"
"182201","Institut de Biologie Valrose"
"179332","MORPHEME"
"179332","Morphologie et Images"
"36051","RUTGERS"
"36051","Rutgers, The State University of New Jersey [New Brunswick]"
"59920","Laboratoire d'Informatique, Signaux, et Syst?mes de Sophia-Antipolis (I3S) / Equipe RAINBOW"
"93528","Queensland University of Technolgy [Brisbane]"
"93528","QUT"
"129822","Universit?t Bremen"
"175942","Computer science departement [Bremen]"
"302049","Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"
"302049","IRSTEA"
"301358","PRES Universit? Nantes Angers Le Mans [UNAM]"
"301713","PRES Universit? Lille Nord de France"
"221978","D?partement Composants et Syst?mes"
"221978","IFSTTAR/COSYS"
"118032","I4S"
"118032","Statistical Inference for Structural Health Monitoring"
"178328","SOCRATE"
"178328","Software and Cognitive radio for telecommunications"
"134752","Department of Bioengineering"
"134751","Department of Pediatrics"
"134751","School of Medicine"
"179626","Stanford University School of Medicine [Stanford]"
"134758","College of Engineering"
"134758","Department of Biomedical Engineering"
"177147","Department of Pediatrics"
"177146","Department of Pediatrics"
"130427","Ohio Northern University"
"179516","Spatio-Temporal Activity Recognition Systems"
"179516","STARS"
"49642","LIG Laboratoire d'Informatique de Grenoble"
"49642","SIGMA"
"184333","R?seaux capillaires urbains"
"184333","URBANET"
"300476","IRCAM"
"1374","Sciences et Technologies de la Musique et du Son"
"1374","STMS"
"51012","Dipartimento di Matematica e Informatica [Perugia]"
"51012","DMI"
"44261","The University of North Carolina at Chapel Hill"
"135836","Department of Computer Science [Chapel Hill]"
"93027","Universit? de Technologie de Compi?gne [Compi?gne]"
"93027","UTC"
"134759","Department of Surgery"
"134759","Stanford School of Medicine"
"10755","Institut universitaire de formation des ma?tres - Bretagne"
"10755","IUFM Bretagne"
"93948","TECFA"
"93948","Technologies de Formation et Apprentissage"
"69488","D?partement Math?matiques Appliqu?es, Signaux et Communications"
"69488","MASC"
"302308","University of Florida [Gainesville]"
"194224","CISE"
"194224","Department of Computer and Information Science and Engineering [Gainesville]"
"301233","Fondation"
"46716","Centre de recherche de la Tour du Valat"
"155372","ATOS [madrid]"
"197610","Open Canarias"
"87597","David R. Cheriton School of Computer Science"
"310230","York University"
"188734","Department of Biology [Toronto]"
"188733","Combinatorics and Optimization [Waterloo]"
"188732","Department of Statistics and Actuarial Science [Toronto]"
"2374","BIPOP"
"2374","BIPOP"
"2374","Modelling, Simulation, Control and Optimization of Non-Smooth Dynamical Systems"
"2374","Modelling, Simulation, Control and Optimization of Non-Smooth Dynamical Systems"
"44907","BIPOP"
"44907","BIPOP"
"44907","Modelling, Simulation, Control and Optimization of Non-Smooth Dynamical Systems"
"44907","Modelling, Simulation, Control and Optimization of Non-Smooth Dynamical Systems"
"198509","Laboratory of Large Random Systems"
"198509","LLRS"
"87897","Department of Clinical Neurology [Oxford]"
"42441","Pole ENR"
"26305","SUPELEC-Campus Metz"
"116085","Technologie-Zentrum Informatik und Informationstechnik"
"116085","TZi"
"198609","Department of Actuarial Mathematics and Statistics [Edinburgh]"
"10068","IAC"
"10068","Istituto per le Applicazioni del Calcolo \"
"300689","Indiana University [Bloomington]"
"12958","Computer Science Departement [Indiana]"
"150665","Karlsruhe Institute of Technology [Karlsruhe]"
"150665","KIT"
"178918","Web-Instrumented Man-Machine Interactions, Communities and Semantics"
"178918","WIMMICS"
"5928","UNILIM"
"5928","Universit? de Limoges"
"119488","Department of Electrical Engineering [Los Angeles]"
"301553","Alacatel Lucent"
"105931","Alcatel-Lucent Bell - Belgique"
"8614","Institute for Scientific Computing and Applied Mathematics"
"8614","ISC"
"178330","Construction of verified concurrent systems"
"178330","CONVECS"
"300707","Universidade de Coimbra [Coimbra]"
"300567","UC"
"300567","University of Coimbra [Portugal]"
"21137","DEI"
"21137","Departamento de Engenharia Inform?tica / Department of Informatics Engineering"
"92849","Universit? de Sherbrooke [Sherbrooke]"
"178910","AYIN"
"178910","Models of spatio-temporal structure for high-resolution image processing"
"188218","Department of Image Processing and Computer Graphics [University of Szeged]"
"309438","University of Athens"
"35091","UNIV. ATHENS"
"35091","University of Athens, Greece"
"300469","ENSEA"
"127522","Equipes Traitement de l'Information et Syst?mes"
"127522","ETIS"
"302192","LERO"
"200717","The Irish Software Engineering Research Centre"
"33026","Centro de Modelamiento Matem?tico"
"33026","CMM"
"300748","Austrian Academy of Sciences"
"300748","OEAW"
"43580","Johann Radon Institute for Computational and Applied Mathematics"
"43580","RICAM"
"17413","Operating System & Distributed Parallel Processing Laboratory"
"17413","OSDP"
"205431","Laborat?rio de Automa??o e Rob?tica [Aveiro]"
"205431","LAR"
"108813","GPPD"
"108813","Grupo de Processamento Paralelo e Distribu?do"
"104763","Alcatel-Lucent Bell Labs France [Nozay]"
"160294","Laboratory of Information, Network and Communication Sciences"
"160294","LINCS"
"205274","IME-USP"
"205274","Institute of Mathematics and Statistics [Sao Paulo]"
"366136","Research at Google"
"133267","Google Inc [Mountain View]"
"301874","Ho CHi Minh City University of Technology"
"83635","Faculty of Mechanical Engineering [HCM University]"
"83635","FME"
"193738","ICJ"
"193738","Institut Camille Jordan [Villeurbanne]"
"108959","DRACULA"
"108959","Multi-scale modelling of cell dynamics : application to hematopoiesis"
"302320","Talis Group"
"208939","Talis Education Limited"
"206876","Independent [I. Davis]"
"227133","Universidad Rey Juan Carlos [Madrid]"
"227133","URJC"
"128220","Department of Signal Theory and Communications"
"10061","Universit? de Grenoble"
"143384","DERI-NUIG"
"143384","Digital Enterprise Research Institute"
"303308","The University of Tennessee [Knoxville]"
"135613","ICL"
"135613","Innovative Computing Laboratory [Knoxville]"
"85258","Advanced industrail science and technology"
"85258","AIST"
"368963","King's College London"
"101417","NIHR Biomedical Research Centre [London]"
"89612","Division of Imaging Sciences"
"130288","Institut de Recherche en Communications Optiques et Microondes"
"130288","Institut de Recherche en Communications Optiques et Microondes"
"130288","Institut de Recherche en Communications Optiques et Microondes"
"130288","IRCOM"
"130288","IRCOM"
"130288","IRCOM"
"130288","Laboratoire de M?thodes et Structures Informatiques"
"130288","Laboratoire de M?thodes et Structures Informatiques"
"130288","Laboratoire de M?thodes et Structures Informatiques"
"130288","LMSI"
"130288","LMSI"
"130288","LMSI"
"130288","XLIM"
"130288","XLIM"
"130288","XLIM"
"182467","Institut de Recherche en Communications Optiques et Microondes"
"182467","Institut de Recherche en Communications Optiques et Microondes"
"182467","Institut de Recherche en Communications Optiques et Microondes"
"182467","IRCOM"
"182467","IRCOM"
"182467","IRCOM"
"182467","Laboratoire de M?thodes et Structures Informatiques"
"182467","Laboratoire de M?thodes et Structures Informatiques"
"182467","Laboratoire de M?thodes et Structures Informatiques"
"182467","LMSI"
"182467","LMSI"
"182467","LMSI"
"182467","XLIM"
"182467","XLIM"
"182467","XLIM"
"963","Institut de Recherche en Communications Optiques et Microondes"
"963","Institut de Recherche en Communications Optiques et Microondes"
"963","Institut de Recherche en Communications Optiques et Microondes"
"963","IRCOM"
"963","IRCOM"
"963","IRCOM"
"963","Laboratoire de M?thodes et Structures Informatiques"
"963","Laboratoire de M?thodes et Structures Informatiques"
"963","Laboratoire de M?thodes et Structures Informatiques"
"963","LMSI"
"963","LMSI"
"963","LMSI"
"963","XLIM"
"963","XLIM"
"963","XLIM"
"116321","University of South Australia [Adelaide]"
"119236","Institute for Telecommunications Research [Mawson Lakes]"
"119236","ITR"
"49945","University of Liverpool [Liverpool]"
"300681","NASA"
"21796","GSFC"
"21796","NASA Goddard Space Flight Center"
"418773","EDF R&D"
"418773","EDF Recherche et D?veloppement"
"26554","EDF Division Recherche et D?veloppement [Clamart]"
"26554","EDF R&D"
"26818","CSE-UCSD"
"26818","Department of Computer Science and Engineering [San Diego]"
"301667","University of California, Davis-Livermore"
"206303","Department of Computer Science"
"206303","UC Davis"
"179717","Algorithms and Software Architectures for Distributed and HPC Platforms"
"179717","AVALON"
"207442","IBM [Pornichet]"
"82348","SDL"
"82348","Systems development laboratory"
"178327","ARIC"
"178327","Arithmetic and Computing"
"301624","Universit? de Monction"
"116200","D?partement de Math?matiques et de Statistiques-Universit? de Moncton"
"131097","Service DREAM"
"186932","LIFL - DART"
"301779","Chiang Mai university (Tha?lande)"
"208191","Department of Computer Engineering [Chiang Mai]"
"300425","Ecole Sup?rieure des Technologies Industrielles Avanc?es (ESTIA)"
"39415","ESTIA Recherche"
"176288","Department of mathematics [Hanoi]"
"302889","Universita degli studi di Genova"
"115415","Dipartimento di Ingegneria della produzione, termoenergetica e modelli matematici"
"115415","DIPTEM"
"104414","University of Trento [Trento]"
"4764","Department of mathematics/Dipartimento di Matematica [Univ. Trento]"
"4981","BEC-INFM"
"50791","UiO"
"50791","University of Oslo"
"233179","TITECH"
"233179","Tokyo Institute of Technology [Tokyo]"
"161295","Yamanashi University"
"6501","National Institute of Informatics [Tokyo]"
"6501","NII"
"74701","IBM Thomas J. Watson Research Center"
"54450","CSE"
"54450","Department of Computer Science and Engineering [Kanpur]"
"179718","Optimisation des ressources : mod?les, algorithmes et ordonnancement"
"179718","ROMA"
"154758","Department of Computer Science"
"154758","University of Basel"
"300520","RENAULT"
"134731","Technocentre Renault"
"73962","Department of Mechanical and Aerospace Engineering"
"73962","MAE"
"300857","Montanuniversit?t Leoben"
"29465","Montan Universit?t Leoben"
"136835","Faculty of Mathematics [Bielefeld]"
"100963","Laboratory of biological Structure Mechanics"
"100963","LaBS"
"91308","Cardiac Unit, Institute of Child Health"
"91308","UCL"
"37128","GOSH"
"37128","Great Ormond Street Hospital for Children [London]"
"118536","CSE"
"118536","Department of Computer Science and Engineering [G?teborg]"
"42093","Dipartimento di Matematica e Applicazioni ?Renato Caccioppoli?"
"42092","DAEIMI"
"42092","Dipartimento di Automazione Elettromagnetismo Ingegneria dell'Informazione Matematica Industriale"
"47652","Max Planck Institute for Mathematics in the Sciences"
"47652","MPI-MIS"
"25704","D?partement de Math?matiques - EPFL"
"92732","Dipartimento di Matematica \"
"92732","Sapienza University of Rome"
"302425","AIST"
"302425","National Institute of Advanced Industrial Science and Technology"
"210196","Department of Medicine [San Diego]"
"307094","University of Minnesota [Minneapolis]"
"26585","Department of Computer Science and Engineering [Minneapolis]"
"7896","U of M"
"7896","University of Minnesota - Twin Cities"
"199971","Laboratoire Ami?nois de Math?matique Fondamentale et Appliqu?e"
"199971","LAMFA"
"302346","Link?ping University"
"302346","LIU"
"47221","Department of Computer and Information Science - Link?ping University"
"133539","University of Z?rich [Z?rich]"
"133539","UZH"
"173870","Department of Informatics [Zurich]"
"27676","Department of Computer Science - Vrije Universiteit"
"208956","Clark and Parsia"
"301550","Lehigh University, Bethlehem, USA"
"21735","Computer Science & Engineering Department"
"21735","CSE"
"53322","Laboratoire de Math?matiques et leurs Applications de Valenciennes, EA 45"
"53322","LAMAV"
"301511","Haute Etude d'Ing?nieurs"
"13338","L2EP"
"13338","Laboratoire d'?lectrotechnique et d'?lectronique de puissance [Villeneuve d?Ascq]"
"39148","Laboratoire de M?canique et d'Energ?tique"
"39148","LME"
"94194","Chemnitz University of Technology"
"706","3S-R"
"706","Laboratoire sols, solides, structures - risques [Grenoble]"
"182258","Milieux aquatiques, ?cologie et pollutions"
"182258","UR MALY"
"208938","VSE"
"208938","Vytsoka Skola Ekonomicka v Praze"
"254729","Universit?t Mannheim [Mannheim]"
"208937","Institut f?r Informatik [Mannheim]"
